Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
120,171,194,142,9264.96347435084,330.2445351086156,1328.6730001565165,010,2482,10,5847.304347826087,2802,351,456,316,57,163.22702309638547,2024-01-01,372,0,1564.5579404830933,0.0,14.230535649707727,84.48306358183932,27.77926366363796
120,171,194,142,9264.96347435084,330.2445351086156,1328.6730001565165,010,2482,10,5847.304347826087,2802,351,456,316,57,174.38673143984303,2024-01-01,405,0,1564.5579404830933,0.0,20.511460420840283,84.48306358183932,27.780263663637957
126,168,197,166,9134.792876254058,330.2377879137152,1489.3314278322543,010,2482,10,6109.95652173913,2338,354,449,346,57,180.0,2024-01-01,451,0,1564.5579404830933,0.0,17.939640961222338,84.48306358183932,27.78126366363796
126,168,197,166,9134.792876254058,330.2377879137152,1489.3314278322543,010,2482,10,6109.95652173913,2338,354,449,346,57,161.48420440665151,2024-01-01,489,0,1564.5579404830933,0.0,24.74636002784524,84.48306358183932,27.78226366363796
121,171,204,152,9009.603308550575,330.23104021235616,1650.0099786411688,010,2482,10,6269.521739130435,2804,363,434,348,57,95.94219477114656,2024-01-01,527,0,1564.5579404830933,0.0,32.024454367867925,84.48306358183932,27.783263663637957
119,171,196,169,9009.603308550799,330.2310402122232,1650.0099786411688,010,2482,10,6269.521739130435,2716,358,446,362,57,91.20672653098724,2024-01-01,532,0,1564.5579404830933,0.0,37.547954154792826,84.48306358183932,27.78426366363796
116,177,218,165,8889.605221808746,372.52582604979744,1595.1587130187531,013,2482,10,6378.478260869565,2842,339,443,382,57,96.18278150897838,2024-01-01,520,0,1564.5579404830933,0.0,42.044795774555304,84.48306358183932,27.78526366363796
116,177,218,165,8889.605221808746,372.52582604979744,1595.1587130187531,013,2482,10,6378.478260869565,2842,339,443,382,57,93.61585154812646,2024-01-01,526,0,1564.5579404830933,0.0,45.755030505787765,84.48306358183932,27.786263663637957
116,177,218,165,8775.011608025437,535.0809619841124,1377.9027688248545,013,2482,10,6275.608695652174,2842,339,443,382,57,94.95707637493098,2024-01-01,536,0,1564.5579404830933,0.0,43.12768739000235,84.48306358183932,27.78726366363796
114,173,222,160,8775.011608025437,535.0809619841124,1377.9027688248545,013,2482,10,6275.608695652174,2859,340,439,403,57,109.8203555343317,2024-01-01,566,0,1564.5579404830933,0.0,46.405633012559896,84.48306358183932,27.78826366363796
114,173,222,160,8775.011608025437,535.0809619841124,1377.9027688248545,013,2482,10,6275.608695652174,2859,340,439,403,57,120.93391969913036,2024-01-01,592,0,1564.5579404830933,0.0,33.4768566960782,84.48306358183932,27.789263663637957
113,171,237,162,8666.036874142635,746.6374328898671,1160.646728946623,012,2482,10,6155.695652173913,2847,341,422,405,57,125.78535113061724,2024-01-01,631,0,1564.5579404830933,0.0,31.342703269323547,84.48306358183932,27.79026366363796
113,171,237,162,8666.036874142635,746.6374328898671,1160.646728946623,012,2482,10,6155.695652173913,2847,341,422,405,57,121.48541663638092,2024-01-01,663,0,1564.5579404830933,0.0,29.157064852281017,84.48306358183932,27.79126366363796
116,175,232,154,8562.8955564759,975.8294495013189,943.3905934576217,012,2482,10,5890.565217391304,3004,346,421,398,57,151.19258103753808,2024-01-01,737,0,1564.5579404830933,0.0,53.815025900249516,84.48306358183932,27.792263663637957
116,175,232,154,8562.8955564759,975.8294495013189,943.3905934576217,012,2482,10,5890.565217391304,3004,346,421,398,57,144.75856937153176,2024-01-01,804,0,1564.5579404830933,0.0,47.98262344302757,84.48306358183932,27.79326366363796
117,186,243,162,8465.800877930877,1212.698962378601,729.3389249544407,012,2482,10,5796.565217391304,3370,308,449,408,56,136.41062905700548,2024-01-01,902,0,1564.5579404830933,0.0,40.34066896736809,84.48306358183932,27.79426366363796
114,197,237,166,8465.800877931064,1212.6989623779361,729.3389249546714,012,2482,10,5796.565217391304,3066,287,476,369,55,151.78761155455229,2024-01-01,966,0,1564.5579404830933,0.0,47.30388149675021,84.48306358183932,27.795263663637957
114,198,245,154,8374.963154990937,1453.4973667787617,541.361731722829,012,2482,10,5830.391304347826,2754,288,467,395,55,83.69006299034771,2024-01-01,991,0,1564.5579404830933,0.0,16.413548175576715,84.48306358183932,27.79626366363796
114,198,245,154,8374.963154990937,1453.4973667787617,541.361731722829,012,2482,10,5830.391304347826,2754,288,467,395,55,66.14010752516332,2024-01-01,952,0,1564.5579404830933,0.0,9.094536493788734,84.48306358183932,27.79726366363796
113,195,248,162,8374.963154990937,1453.4973667787617,541.361731722829,012,2482,10,5830.391304347826,3052,282,469,413,55,100.44190869098004,2024-01-01,962,0,1564.5579404830933,0.0,24.064940014286723,84.48306358183932,27.798263663637957
113,195,248,162,8290.588067298773,1696.5526053390965,366.0764981234735,012,2482,10,6051.04347826087,3052,282,469,413,55,144.55759597562405,2024-01-01,988,0,1564.5579404830933,0.0,28.212677392179916,84.48306358183932,27.79926366363796
113,198,235,165,8290.588067298773,1696.5526053390965,366.0764981234735,012,2482,10,6051.04347826087,3133,289,476,389,55,113.85929654765464,2024-01-01,1045,0,1564.5579404830933,0.0,15.64968555511559,84.48306358183932,27.800263663637956
113,197,234,187,8212.874809092149,1901.365154749325,190.79118742532435,013,2482,10,6132.608695652174,3165,289,477,443,55,59.47158970478959,2024-01-01,998,0,1564.5579404830933,0.0,39.64392765377862,84.48306358183932,27.80126366363796
112,179,223,164,8212.874809092149,1901.365154749325,190.79118742532435,013,2482,10,6132.608695652174,3064,296,480,425,57,87.02140853474266,2024-01-01,979,0,1564.5579404830933,0.0,31.92505673920962,84.48306358183932,27.80226366363796
112,179,223,164,8142.014148507343,1771.1971334330233,66.95557012917632,013,2482,10,6227.782608695652,3064,296,480,425,57,53.186297750583236,2024-01-01,987,0,1495.1445013284683,5.397156238555908,16.550082824409426,84.48306358183932,27.803263663637956
112,179,223,164,8142.014148507343,1771.1971334330233,66.95557012917632,013,2482,10,6227.782608695652,3064,296,480,425,57,351.70058363588015,2024-01-01,951,0,1495.1445013284683,5.397156238555908,26.89102231694054,84.48306358183932,27.80426366363796
114,175,222,171,8078.1864275462385,1668.1454602850592,109.43416758378228,013,2482,10,6436.695652173913,3117,291,487,390,56,323.89386536799816,2024-01-01,898,0,1495.1445013284683,5.397156238555908,31.845314350169744,84.48306358183932,27.80526366363796
112,178,219,165,8078.1864275462385,1668.1454602850592,109.43416758378228,013,2482,10,6436.695652173913,3230,291,490,491,57,322.9948533818567,2024-01-01,846,0,1495.1445013284683,5.397156238555908,28.692229077769237,84.48306358183932,27.806263663637957
113,177,216,167,8078.1864275462385,1668.1454602850592,109.43416758378228,010,2482,10,6436.695652173913,3585,285,499,469,57,304.5264820207629,2024-01-01,803,0,1495.1445013284683,5.397156238555908,21.793910641613518,84.48306358183932,27.80726366363796
113,177,216,167,8021.559541849128,1597.4666155513273,225.73322464966898,010,2482,10,6739.478260869565,3585,285,499,469,57,300.89407112305753,2024-01-01,755,0,1495.1445013284683,5.397156238555908,35.946916587557716,84.48306358183932,27.80826366363796
113,167,213,172,8021.559541849128,1597.4666155513273,225.73322464966898,010,2482,10,6739.478260869565,3904,286,501,418,57,302.11707508056213,2024-01-01,722,0,1495.1445013284683,5.397156238555908,33.81648970324254,84.48306358183932,27.809263663637957
113,167,213,172,7972.286944958288,1474.898179060254,342.0323324257779,010,2482,10,6373.260869565217,3904,286,501,418,57,337.22091443872887,2024-01-01,680,0,1495.1445013284683,5.397156238555908,31.570733162053465,84.48306358183932,27.81026366363796
113,167,213,172,7972.286944958288,1474.898179060254,342.0323324257779,010,2482,10,6373.260869565217,3904,286,501,418,57,333.3210357584008,2024-01-01,612,0,1495.1445013284683,5.397156238555908,26.065389126795065,84.48306358183932,27.81126366363796
113,176,210,163,7930.505725911212,1226.2812837956567,454.49970890744265,010,2482,10,6664.478260869565,3916,293,497,435,56,331.51165958247475,2024-01-01,568,0,1495.1445013284683,5.397156238555908,24.72361134421693,84.48306358183932,27.812263663637957
116,162,206,158,7930.505725911212,1226.2812837956567,454.49970890744265,010,2482,10,6664.478260869565,5470,338,456,371,58,0.0,2024-01-01,549,0,1495.1445013284683,5.397156238555908,16.245059690113617,84.48306358183932,27.81326366363796
116,162,206,158,7896.334811408969,977.6642795393025,576.1646028368369,010,2482,10,6834.260869565217,5470,338,456,371,58,351.1362080295078,2024-01-01,505,0,1495.1445013284683,5.397156238555908,25.41330395087365,84.48306358183932,27.81426366363796
118,162,214,156,7896.334811408969,977.6642795393025,576.1646028368369,010,2482,10,6834.260869565217,5585,337,450,392,58,311.4913636409259,2024-01-01,428,0,1495.1445013284683,5.397156238555908,28.260268114759015,84.48306358183932,27.815263663637957
118,162,214,156,7896.334811408969,977.6642795393025,576.1646028368369,010,2482,10,6834.260869565217,5585,337,450,392,58,297.9535456254947,2024-01-01,392,0,1495.1445013284683,5.397156238555908,27.38427179660279,84.48306358183932,27.81626366363796
119,159,216,151,7869.873344012348,729.0471662853196,418.85604395695606,010,2482,10,6682.782608695652,5910,331,453,392,58,305.0478552967447,2024-01-01,353,0,1495.1445013284683,5.397156238555908,32.957146419610154,84.48306358183932,27.81726366363796
117,165,214,142,7869.873344012348,729.0471662853196,418.85604395695606,010,2482,10,6682.782608695652,5458,338,448,368,57,12.343968417630066,2024-01-01,313,0,1495.1445013284683,5.397156238555908,27.189412823794765,84.48306358183932,27.818263663637957
120,157,223,154,7851.199285592214,480.4299440278352,178.09698594044588,010,2482,10,6108.739130434783,5462,337,440,375,57,43.29641728974464,2024-01-01,287,0,1495.1445013284683,5.397156238555908,14.94384303791568,84.48306358183932,27.81926366363796
120,157,223,154,7851.199285592214,480.4299440278352,178.09698594044588,010,2482,50,6108.739130434783,5462,337,440,375,57,14.10440660630925,2024-01-01,251,0,1495.1445013284683,5.397156238555908,24.258975061587225,84.48306358183932,27.82026366363796
120,157,223,154,7840.368290477645,231.81261276250635,62.66217765563138,010,2482,80,5025.434782608696,5462,337,440,375,57,145.8462140994273,2024-01-01,217,0,1495.1445013284683,5.397156238555908,11.06813162782103,84.48306358183932,27.821263663637957
126,165,213,172,7840.368290477645,231.81261276250635,62.66217765563138,010,2482,10,5025.434782608696,2994,312,475,351,55,195.78440467161644,2024-01-01,234,0,1495.1445013284683,5.397156238555908,15.064362981179283,84.48306358183932,27.82226366363796
126,162,216,171,7837.412885521352,16.804827518072774,303.4214468151469,010,2482,10,7085.565217391304,3312,309,475,362,55,180.0,2024-01-01,273,0,1495.1445013284683,5.397156238555908,29.53467529172334,84.48306358183932,27.82326366363796
118,165,211,172,7837.412885521352,16.804827518072774,303.4214468151469,013,2482,10,7085.565217391304,5013,316,473,461,56,186.67168955204636,2024-01-01,390,0,1495.1445013284683,5.397156238555908,43.389080604150216,84.48306358183932,27.824263663637957
118,165,211,172,7837.412885521352,16.804827518072774,303.4214468151469,013,2482,10,7085.565217391304,5013,316,473,461,56,201.02936770426462,2024-01-01,526,0,1495.1445013284683,5.397156238555908,40.92997166621699,84.48306358183932,27.82526366363796
117,170,209,172,7842.341984900316,265.42237681901247,544.1808215204304,013,2482,10,7111.391304347826,5011,324,467,380,56,246.1457986034098,2024-01-01,602,0,1495.1445013284683,5.397156238555908,17.756334275983637,84.48306358183932,27.82626366363796
117,170,209,172,7842.341984900316,265.42237681901247,544.1808215204304,013,2482,10,7111.391304347826,5011,324,467,380,56,240.2204081518507,2024-01-01,607,0,1495.1445013284683,5.397156238555908,19.723894664296843,84.48306358183932,27.827263663637957
116,169,207,168,7855.1407564056135,514.0400351465724,784.9403017543267,013,2482,10,6724.478260869565,5475,322,471,484,57,298.93025817161663,2024-01-01,606,0,1495.1445013284683,5.397156238555908,33.79317779879743,84.48306358183932,27.82826366363796
122,170,211,166,7855.1407564056135,514.0400351465724,784.9403017543267,013,2482,10,6724.478260869565,5023,325,464,404,56,202.35220270964646,2024-01-01,594,0,1495.1445013284683,5.397156238555908,21.05985991850677,84.48306358183932,27.82926366363796
117,165,217,162,7875.770843874333,762.6578025054822,1027.5260784872264,013,2482,10,6658.347826086957,5747,288,495,385,55,145.24336226424748,2024-01-01,653,0,1495.1445013284683,5.397156238555908,40.923347892981575,84.48306358183932,27.830263663637957
117,165,217,162,7875.770843874333,762.6578025054822,1027.5260784872264,013,2482,10,6658.347826086957,5747,288,495,385,55,123.0121883111112,2024-01-01,707,0,1495.1445013284683,5.397156238555908,46.92724237219988,84.48306358183932,27.83126366363796
116,168,206,166,7904.170938031099,1011.275678902769,1272.442400462864,010,2482,10,6885.347826086957,3423,289,505,348,55,93.51417844692659,2024-01-01,769,0,1495.1445013284683,5.397156238555908,52.863108777445795,84.48306358183932,27.832263663637956
116,168,206,166,7904.170938031099,1011.275678902769,1272.442400462864,010,2482,10,6885.347826086957,3423,289,505,348,55,130.68721496557387,2024-01-01,790,0,1495.1445013284683,5.397156238555908,40.99291844676216,84.48306358183932,27.83326366363796
119,171,176,157,7904.170938031099,1011.275678902769,1272.442400462864,011,2482,10,6885.347826086957,2498,303,521,365,56,123.16923454585564,2024-01-01,834,0,1495.1445013284683,5.397156238555908,26.70188123626612,84.48306358183932,27.83426366363796
119,171,176,157,7940.2576760957145,1084.3752774681154,1518.3389965714043,011,2482,10,6027.608695652174,2498,303,521,365,56,107.25990299413,2024-01-01,871,0,1495.1445013284683,5.397156238555908,35.34640793688146,84.48306358183932,27.835263663637956
117,176,175,157,7940.2576760957145,1084.3752774681154,1518.3389965714043,011,2482,10,6027.608695652174,2614,311,514,392,57,140.76043791038987,2024-01-01,905,0,1495.1445013284683,5.397156238555908,20.61694789484737,84.48306358183932,27.83626366363796
117,176,175,157,7983.926839810317,846.9977686964421,1764.2778650146133,022,2482,40,6151.347826086957,2614,311,514,392,57,118.55374839185448,2024-01-01,928,0,1495.1445013284683,5.397156238555908,15.15947848607729,84.48306358183932,27.83726366363796
115,189,199,189,7983.926839810317,846.9977686964421,1764.2778650146133,022,2482,10,6151.347826086957,4890,280,521,508,56,339.34559848038606,2024-01-01,914,0,1495.1445013284683,5.397156238555908,29.72163047157814,84.48306358183932,27.838263663637957
115,189,199,189,8035.054812647046,618.5163638455049,2010.2168412792184,022,2482,10,6617.782608695652,4890,280,521,508,56,343.9195296343734,2024-01-01,815,0,1495.1445013284683,5.397156238555908,40.66895510640946,84.48306358183932,27.83926366363796
117,186,212,170,8035.054812647046,618.5163638455049,2010.2168412792184,022,2482,10,6617.782608695652,4820,280,508,502,55,346.939616671864,2024-01-01,771,0,1495.1445013284683,5.397156238555908,32.94676775045314,84.48306358183932,27.84026366363796
120,185,206,177,8093.500250318145,413.9344411392526,2256.1559253648293,022,2482,10,6200.913043478261,4214,275,519,406,56,322.13498860806567,2024-01-01,654,0,1495.1445013284683,5.397156238555908,18.16353718917489,84.48306358183932,27.841263663637957
120,185,206,177,8093.500250318145,413.9344411392526,2256.1559253648293,012,2482,10,6200.913043478261,4214,275,519,406,56,233.32786843625706,2024-01-01,693,0,1495.1445013284683,5.397156238555908,23.445042833124607,84.48306358183932,27.84226366363796
120,186,198,170,8093.500250318145,413.9344411392526,2256.1559253648293,012,2482,10,6200.913043478261,4962,279,523,395,56,222.1370317975153,2024-01-01,719,0,1495.1445013284683,5.397156238555908,23.585952744666383,84.48306358183932,27.84326366363796
120,186,198,170,8159.105914567226,289.3839499935096,2282.4040066672146,012,2482,10,6290.869565217391,4962,279,523,395,56,195.0706441840581,2024-01-01,785,0,1495.1445013284683,5.397156238555908,35.14950320489634,84.48306358183932,27.844263663637957
119,180,208,168,8159.105914567226,289.3839499935096,2282.4040066672146,012,2482,10,6290.869565217391,4018,288,504,409,55,215.10810679965522,2024-01-01,873,0,1495.1445013284683,5.397156238555908,36.20966720869861,84.48306358183932,27.84526366363796
119,180,208,168,8231.700618623741,346.07326088677695,2044.289152782644,012,2482,10,5425.782608695652,4018,288,504,409,55,243.38691329566677,2024-01-01,904,0,1495.1445013284683,5.397156238555908,31.563171463788695,84.48306358183932,27.84626366363796
119,180,208,168,8231.700618623741,346.07326088677695,2044.289152782644,012,2482,10,5425.782608695652,4018,288,504,409,55,215.94140394957654,2024-01-01,960,0,1495.1445013284683,5.397156238555908,37.946365246222605,84.48306358183932,27.847263663637957
119,180,208,168,8311.101233483188,528.59509875908,1809.0025449789168,012,2482,20,5513.347826086957,4018,288,504,409,55,199.72804210091005,2024-01-01,1033,0,1549.088506937027,5.856225490570068,35.187018348438265,84.48306358183932,27.84826366363796
118,195,219,200,8311.101233483188,528.59509875908,1809.0025449789168,012,2482,30,5513.347826086957,4049,300,481,424,56,185.87037229185665,2024-01-01,1100,0,1549.088506937027,5.856225490570068,35.60330051081686,84.48306358183932,27.84926366363796
118,195,219,200,8397.114707061175,689.6888181608842,1577.810005993453,012,2482,10,5927.608695652174,4049,300,481,424,56,306.3831402364849,2024-01-01,1133,0,1549.088506937027,5.856225490570068,28.625464165022937,84.48306358183932,27.850263663637957
114,188,231,204,8397.114707061175,689.6888181604346,1577.8100059931257,027,2482,10,5927.608695652174,4096,307,462,608,56,334.92018908490274,2024-01-01,1061,0,1549.088506937027,5.856225490570068,46.03026628061328,84.48306358183932,27.85126366363796
114,188,231,204,8397.114707061175,689.6888181604346,1577.8100059931257,027,2482,10,5927.608695652174,4096,307,462,608,56,334.664720541513,2024-01-01,972,0,1549.088506937027,5.856225490570068,37.6015768043614,84.48306358183932,27.85226366363796
115,174,215,196,8489.540052818902,441.06995976141667,1352.812228178987,027,2482,10,6394.347826086957,5054,304,481,550,56,326.454820849427,2024-01-01,867,0,1549.088506937027,5.856225490570068,29.39061815945144,84.48306358183932,27.853263663637957
115,174,215,196,8489.540052818902,441.06995976141667,1352.812228178987,014,2482,10,6394.347826086957,5054,304,481,550,56,316.3948877748181,2024-01-01,846,0,1549.088506937027,5.856225490570068,23.01347779758555,84.48306358183932,27.85426366363796
118,176,213,179,8588.17027023847,192.45099226525784,1137.6164474403904,014,2482,10,6235.086956521739,4347,301,486,372,55,322.26444767802604,2024-01-01,791,0,1549.088506937027,5.856225490570068,37.876538938390794,84.48306358183932,27.85526366363796
120,161,207,156,8588.17027023847,192.45099226525784,1137.6164474403904,014,2482,10,6235.086956521739,4551,294,499,392,56,195.78912852376078,2024-01-01,772,0,1549.088506937027,5.856225490570068,18.595501864615567,84.48306358183932,27.856263663637957
120,161,207,156,8692.794166025747,56.168084331388954,927.7855885796174,014,2482,10,5637.652173913043,4551,294,499,392,56,217.01818801810788,2024-01-01,810,0,1549.088506937027,5.856225490570068,16.915147697255897,84.48306358183932,27.85726366363796
120,177,235,167,8692.794166025747,56.168084331388954,927.7855885796174,014,2482,10,5637.652173913043,2922,296,468,386,55,208.1813571223786,2024-01-01,823,0,1549.088506937027,5.856225490570068,19.23545801857351,84.48306358183932,27.85826366363796
120,177,235,167,8803.198051734702,163.64172913405648,717.9546372269115,014,2482,10,5517.521739130435,2922,296,468,386,55,195.78951293242176,2024-01-01,874,0,1549.088506937027,5.856225490570068,33.936643421221895,84.48306358183932,27.859263663637957
119,181,235,171,8803.198051734702,163.64172913405648,717.9546372269115,027,2482,10,5517.521739130435,3081,299,467,407,55,210.7661574329016,2024-01-01,938,0,1549.088506937027,5.856225490570068,35.598411868244504,84.48306358183932,27.86026366363796
119,181,235,171,8919.167300198695,1.4550687638868718,490.3172180383224,027,2482,10,5806.695652173913,3081,299,467,407,55,212.0090967089298,2024-01-01,988,0,1549.088506937027,5.856225490570068,35.95811562988248,84.48306358183932,27.861263663637956
